OrderDateKey,Order Date
2896,2010-05-14
2897,2010-05-14
2898,2010-05-15
2899,2010-05-15
2900,2010-05-15
2901,2010-05-15
2902,2010-05-15
2903,2010-05-15
2904,2010-05-15
2905,2010-05-16
2906,2010-05-16
2907,2010-05-17
2908,2010-05-17
2909,2010-05-17
2910,2010-05-17
2911,2010-05-17
2912,2010-05-17
2913,2010-05-17
2914,2010-05-18
2915,2010-05-18
2916,2010-05-19
2917,2010-05-19
2918,2010-05-19
2919,2010-05-19
2920,2010-05-19
2921,2010-05-19
2922,2010-05-19
2923,2010-05-20
2924,2010-05-20
2925,2010-05-20
2926,2010-05-20
2927,2010-05-20
2928,2010-05-20
2929,2010-05-20
2930,2010-05-20
2931,2010-05-20
2932,2010-05-21
2933,2010-05-21
2934,2010-05-21
2935,2010-05-21
2936,2010-05-21
2937,2010-05-21
2938,2010-05-21
2939,2010-05-21
2940,2010-05-21
2941,2010-05-21
2942,2010-05-22
2943,2010-05-22
2944,2010-05-23
2945,2010-05-23
2946,2010-05-23
2947,2010-05-23
2948,2010-05-23
2949,2010-05-23
2950,2010-05-23
2951,2010-05-23
2952,2010-05-23
2953,2010-05-23
2954,2010-05-23
2955,2010-05-24
2956,2010-05-24
2957,2010-05-24
2958,2010-05-24
2959,2010-05-24
2960,2010-05-24
2961,2010-05-25
2962,2010-05-25
2963,2010-05-25
2964,2010-05-25
2965,2010-05-25
2966,2010-05-25
2967,2010-05-25
2968,2010-05-25
2969,2010-05-25
2970,2010-05-25
2971,2010-05-25
2972,2010-05-25
2973,2010-05-26
2974,2010-05-26
2975,2010-05-26
2976,2010-05-26
2977,2010-05-26
2978,2010-05-26
2979,2010-05-26
2980,2010-05-27
2981,2010-05-27
2982,2010-05-27
2983,2010-05-27
2984,2010-05-28
2985,2010-05-28
2986,2010-05-28
2987,2010-05-28
2988,2010-05-28
2989,2010-05-28
2990,2010-05-29
2991,2010-05-29
2992,2010-05-29
2993,2010-05-29
2994,2010-05-29
2995,2010-05-30
2996,2010-05-30
2997,2010-05-30
2998,2010-05-30
2999,2010-05-30
3000,2010-05-31
3001,2010-05-31
3002,2010-05-31
3003,2010-05-31
3004,2010-05-31
3005,2010-06-01
3006,2010-06-01
3007,2010-06-01
3008,2010-06-01
3009,2010-06-01
3010,2010-06-02
3011,2010-06-02
3012,2010-06-02
3013,2010-06-02
3014,2010-06-03
3015,2010-06-03
3016,2010-06-03
3017,2010-06-03
3018,2010-06-03
3019,2010-06-04
3020,2010-06-04
3021,2010-06-04
3022,2010-06-04
3023,2010-06-05
3024,2010-06-05
3025,2010-06-05
3026,2010-06-05
3027,2010-06-05
3028,2010-06-05
3029,2010-06-06
3030,2010-06-06
3031,2010-06-06
3032,2010-06-06
3033,2010-06-06
3034,2010-06-07
3035,2010-06-07
3036,2010-06-07
3037,2010-06-07
3038,2010-06-07
3039,2010-06-07
3040,2010-06-07
3041,2010-06-08
3042,2010-06-08
3043,2010-06-08
3044,2010-06-08
3045,2010-06-08
3046,2010-06-08
3047,2010-06-08
3048,2010-06-08
3049,2010-06-08
3050,2010-06-09
3051,2010-06-09
3052,2010-06-09
3053,2010-06-09
3054,2010-06-09
3055,2010-06-09
3056,2010-06-09
3057,2010-06-09
3058,2010-06-09
3059,2010-06-10
3060,2010-06-10
3061,2010-06-10
3062,2010-06-10
3063,2010-06-10
3064,2010-06-10
3065,2010-06-10
3066,2010-06-11
3067,2010-06-13
3068,2010-06-13
3069,2010-06-13
3070,2010-06-13
3071,2010-06-13
3072,2010-06-14
3073,2010-06-14
3074,2010-06-14
3075,2010-06-14
3076,2010-06-14
3077,2010-06-14
3078,2010-06-14
3079,2010-06-14
3080,2010-06-15
3081,2010-06-15
3082,2010-06-15
3083,2010-06-15
3084,2010-06-15
3085,2010-06-15
3086,2010-06-15
3087,2010-06-15
3088,2010-06-16
3089,2010-06-16
3090,2010-06-16
3091,2010-06-16
3092,2010-06-16
3093,2010-06-16
3094,2010-06-17
3095,2010-06-17
3096,2010-06-17
3097,2010-06-17
3098,2010-06-17
3099,2010-06-17
3100,2010-06-17
3101,2010-06-17
3102,2010-06-17
3103,2010-06-17
3104,2010-06-18
3105,2010-06-19
3106,2010-06-19
3107,2010-06-19
3108,2010-06-19
3109,2010-06-19
3110,2010-06-19
3111,2010-06-19
3112,2010-06-19
3113,2010-06-20
3114,2010-06-20
3115,2010-06-21
3116,2010-06-21
3117,2010-06-21
3118,2010-06-21
3119,2010-06-21
3120,2010-06-21
3121,2010-06-21
3122,2010-06-21
3123,2010-06-22
3124,2010-06-22
3125,2010-06-23
3126,2010-06-23
3127,2010-06-23
3128,2010-06-23
3129,2010-06-23
3130,2010-06-23
3131,2010-06-23
3132,2010-06-23
3133,2010-06-23
3134,2010-06-24
3135,2010-06-24
3136,2010-06-24
3137,2010-06-25
3138,2010-06-25
3139,2010-06-25
3140,2010-06-25
3141,2010-06-25
3142,2010-06-25
3143,2010-06-25
3144,2010-06-25
3145,2010-06-25
3146,2010-06-25
3147,2010-06-25
3148,2010-06-25
3149,2010-06-25
3150,2010-06-26
3151,2010-06-26
3152,2010-06-26
3153,2010-06-26
3154,2010-06-27
3155,2010-06-27
3156,2010-06-27
3157,2010-06-27
3158,2010-06-27
3159,2010-06-27
3160,2010-06-27
3161,2010-06-28
3162,2010-06-28
3163,2010-06-28
3164,2010-06-28
3165,2010-06-29
3166,2010-06-29
3167,2010-06-29
3168,2010-06-29
3169,2010-06-30
3170,2010-06-30
3171,2010-06-30
3172,2010-06-30
3173,2010-06-30
3174,2010-07-03
3175,2010-07-03
3176,2010-07-03
3177,2010-07-03
3178,2010-07-03
3179,2010-07-03
3180,2010-07-03
3181,2010-07-03
3182,2010-07-03
3183,2010-07-03
3184,2010-07-03
3185,2010-07-03
3186,2010-07-03
3187,2010-07-03
3188,2010-07-04
3189,2010-07-04
3190,2010-07-04
3191,2010-07-04
3192,2010-07-04
3193,2010-07-04
3194,2010-07-04
3195,2010-07-05
3196,2010-07-05
3197,2010-07-07
3198,2010-07-07
3199,2010-07-07
3200,2010-07-09
3201,2010-07-09
3202,2010-07-09
3203,2010-07-09
3204,2010-07-10
3205,2010-07-13
3206,2010-07-14
3207,2010-07-14
3208,2010-07-14
3209,2010-07-14
3210,2010-07-14
3211,2010-07-14
3212,2010-07-14
3213,2010-07-15
3214,2010-07-15
3215,2010-07-15
3216,2010-07-15
3217,2010-07-16
3218,2010-07-16
3219,2010-07-16
3220,2010-07-16
3221,2010-07-16
3222,2010-07-16
3223,2010-07-16
3224,2010-07-16
3225,2010-07-16
3226,2010-07-16
3227,2010-07-16
3228,2010-07-17
3229,2010-07-17
3230,2010-07-17
3231,2010-07-17
3232,2010-07-17
3233,2010-07-17
3234,2010-07-17
3235,2010-07-18
3236,2010-07-18
3237,2010-07-18
3238,2010-07-18
3239,2010-07-18
3240,2010-07-19
3241,2010-07-19
3242,2010-07-19
3243,2010-07-19
3244,2010-07-19
3245,2010-07-19
3246,2010-07-19
3247,2010-07-19
3248,2010-07-20
3249,2010-07-20
3250,2010-07-20
3251,2010-07-20
3252,2010-07-20
3253,2010-07-20
3254,2010-07-20
3255,2010-07-20
3256,2010-07-20
3257,2010-07-20
3258,2010-07-21
3259,2010-07-21
3260,2010-07-21
3261,2010-07-21
3262,2010-07-21
3263,2010-07-21
3264,2010-07-21
3265,2010-07-21
3266,2010-07-21
3267,2010-07-21
3268,2010-07-22
3269,2010-07-22
3270,2010-07-22
3271,2010-07-22
3272,2010-07-22
3273,2010-07-23
3274,2010-07-23
3275,2010-07-23
3276,2010-07-23
3277,2010-07-23
3278,2010-07-23
3279,2010-07-23
3280,2010-07-23
3281,2010-07-23
3282,2010-07-24
3283,2010-07-24
3284,2010-07-24
3285,2010-07-24
3286,2010-07-24
3287,2010-07-24
3288,2010-07-24
3289,2010-07-24
3290,2010-07-24
3291,2010-07-25
3292,2010-07-25
3293,2010-07-25
3294,2010-07-25
3295,2010-07-25
3296,2010-07-25
3297,2010-07-25
3298,2010-07-25
3299,2010-07-25
3300,2010-07-25
3301,2010-07-25
3302,2010-07-26
3303,2010-07-26
3304,2010-07-26
3305,2010-07-26
3306,2010-07-26
3307,2010-07-26
3308,2010-07-26
3309,2010-07-27
3310,2010-07-27
3311,2010-07-27
3312,2010-07-27
3313,2010-07-27
3314,2010-07-27
3315,2010-07-27
3316,2010-07-27
3317,2010-07-27
3318,2010-07-28
3319,2010-07-28
3320,2010-07-28
3321,2010-07-28
3322,2010-07-29
3323,2010-07-29
3324,2010-07-29
3325,2010-07-29
3326,2010-07-29
3327,2010-07-29
3328,2010-07-29
3329,2010-07-29
3330,2010-07-30
3331,2010-07-30
3332,2010-07-30
3333,2010-07-30
3334,2010-07-30
3335,2010-07-30
3336,2010-07-30
3337,2010-07-30
3338,2010-07-31
3339,2010-07-31
3340,2010-07-31
3341,2010-07-31
3342,2010-07-31
3343,2010-07-31
3344,2010-08-01
3345,2010-08-02
3346,2010-08-02
3347,2010-08-02
3348,2010-08-02
3349,2010-08-02
3350,2010-08-02
3351,2010-08-03
3352,2010-08-03
3353,2010-08-03
3354,2010-08-03
3355,2010-08-03
3356,2010-08-03
3357,2010-08-03
3358,2010-08-03
3359,2010-08-03
3360,2010-08-04
3361,2010-08-04
3362,2010-08-04
3363,2010-08-04
3364,2010-08-04
3365,2010-08-04
3366,2010-08-04
3367,2010-08-04
3368,2010-08-04
3369,2010-08-04
3370,2010-08-04
3371,2010-08-04
3372,2010-08-04
3373,2010-08-04
3374,2010-08-04
3375,2010-08-04
3376,2010-08-04
3377,2010-08-05
3378,2010-08-05
3379,2010-08-05
3380,2010-08-05
3381,2010-08-05
3382,2010-08-06
3383,2010-08-06
3384,2010-08-06
3385,2010-08-06
3386,2010-08-06
3387,2010-08-07
3388,2010-08-07
3389,2010-08-07
3390,2010-08-07
3391,2010-08-07
3392,2010-08-08
3393,2010-08-09
3394,2010-08-09
3395,2010-08-09
3396,2010-08-09
3397,2010-08-09
3398,2010-08-09
3399,2010-08-09
3400,2010-08-10
3401,2010-08-10
3402,2010-08-10
3403,2010-08-11
3404,2010-08-11
3405,2010-08-12
3406,2010-08-12
3407,2010-08-12
3408,2010-08-12
3409,2010-08-13
3410,2010-08-13
3411,2010-08-13
3412,2010-08-13
3413,2010-08-13
3414,2010-08-13
3415,2010-08-13
3416,2010-08-14
3417,2010-08-14
3418,2010-08-14
3419,2010-08-14
3420,2010-08-15
3421,2010-08-15
3422,2010-08-15
3423,2010-08-15
3424,2010-08-15
3425,2010-08-16
3426,2010-08-16
3427,2010-08-16
3428,2010-08-16
3429,2010-08-16
3430,2010-08-16
3431,2010-08-17
3432,2010-08-17
3433,2010-08-17
3434,2010-08-17
3435,2010-08-17
3436,2010-08-17
3437,2010-08-17
3438,2010-08-17
3439,2010-08-18
3440,2010-08-18
3441,2010-08-18
3442,2010-08-18
3443,2010-08-18
3444,2010-08-18
3445,2010-08-18
3446,2010-08-19
3447,2010-08-19
3448,2010-08-20
3449,2010-08-20
3450,2010-08-20
3451,2010-08-20
3452,2010-08-20
3453,2010-08-20
3454,2010-08-21
3455,2010-08-21
3456,2010-08-21
3457,2010-08-21
3458,2010-08-21
3459,2010-08-21
3460,2010-08-21
3461,2010-08-22
3462,2010-08-22
3463,2010-08-22
3464,2010-08-23
3465,2010-08-23
3466,2010-08-23
3467,2010-08-23
3468,2010-08-23
3469,2010-08-23
3470,2010-08-24
3471,2010-08-24
3472,2010-08-24
3473,2010-08-24
3474,2010-08-24
3475,2010-08-24
3476,2010-08-24
3477,2010-08-24
3478,2010-08-24
3479,2010-08-25
3480,2010-08-26
3481,2010-08-26
3482,2010-08-26
3483,2010-08-26
3484,2010-08-26
3485,2010-08-26
3486,2010-08-26
3487,2010-08-26
3488,2010-08-26
3489,2010-08-26
3490,2010-08-26
3491,2010-08-26
3492,2010-08-26
3493,2010-08-26
3494,2010-08-27
3495,2010-08-27
3496,2010-08-27
3497,2010-08-27
3498,2010-08-28
3499,2010-08-28
3500,2010-08-28
3501,2010-08-28
3502,2010-08-28
3503,2010-08-28
3504,2010-08-28
3505,2010-08-28
3506,2010-08-29
3507,2010-08-29
3508,2010-08-29
3509,2010-08-30
3510,2010-08-30
3511,2010-08-30
3512,2010-08-30
3513,2010-08-30
3514,2010-08-30
3515,2010-08-30
3516,2010-08-30
3517,2010-08-30
3518,2010-08-30
3519,2010-08-30
3520,2010-08-30
3521,2010-08-30
3522,2010-08-31
3523,2010-08-31
3524,2010-08-31
3525,2010-09-01
3526,2010-09-01
3527,2010-09-01
3528,2010-09-01
3529,2010-09-01
3530,2010-09-02
3531,2010-09-02
3532,2010-09-03
3533,2010-09-03
3534,2010-09-03
3535,2010-09-03
3536,2010-09-03
3537,2010-09-04
3538,2010-09-04
3539,2010-09-04
3540,2010-09-04
3541,2010-09-04
3542,2010-09-05
3543,2010-09-05
3544,2010-09-05
3545,2010-09-05
3546,2010-09-05
3547,2010-09-05
3548,2010-09-05
3549,2010-09-06
3550,2010-09-06
3551,2010-09-06
3552,2010-09-06
3553,2010-09-06
3554,2010-09-06
3555,2010-09-07
3556,2010-09-07
3557,2010-09-07
3558,2010-09-07
3559,2010-09-07
3560,2010-09-07
3561,2010-09-07
3562,2010-09-08
3563,2010-09-08
3564,2010-09-08
3565,2010-09-09
3566,2010-09-09
3567,2010-09-09
3568,2010-09-09
3569,2010-09-09
3570,2010-09-09
3571,2010-09-09
3572,2010-09-10
3573,2010-09-10
3574,2010-09-10
3575,2010-09-10
3576,2010-09-10
3577,2010-09-10
3578,2010-09-10
3579,2010-09-10
3580,2010-09-11
3581,2010-09-11
3582,2010-09-11
3583,2010-09-12
3584,2010-09-12
3585,2010-09-12
3586,2010-09-12
3587,2010-09-12
3588,2010-09-12
3589,2010-09-13
3590,2010-09-13
3591,2010-09-13
3592,2010-09-13
3593,2010-09-13
3594,2010-09-13
3595,2010-09-14
3596,2010-09-14
3597,2010-09-14
3598,2010-09-14
3599,2010-09-14
3600,2010-09-14
3601,2010-09-14
3602,2010-09-14
3603,2010-09-14
3604,2010-09-14
3605,2010-09-14
3606,2010-09-15
3607,2010-09-15
3608,2010-09-15
3609,2010-09-15
3610,2010-09-15
3611,2010-09-15
3612,2010-09-17
3613,2010-09-17
3614,2010-09-17
3615,2010-09-17
3616,2010-09-17
3617,2010-09-17
3618,2010-09-17
3619,2010-09-17
3620,2010-09-17
3621,2010-09-17
3622,2010-09-17
3623,2010-09-17
3624,2010-09-18
3625,2010-09-18
3626,2010-09-18
3627,2010-09-18
3628,2010-09-19
3629,2010-09-19
3630,2010-09-19
3631,2010-09-19
3632,2010-09-19
3633,2010-09-19
3634,2010-09-19
3635,2010-09-19
3636,2010-09-19
3637,2010-09-19
3638,2010-09-19
3639,2010-09-19
3640,2010-09-20
3641,2010-09-20
3642,2010-09-20
3643,2010-09-20
3644,2010-09-20
3645,2010-09-20
3646,2010-09-20
3647,2010-09-21
3648,2010-09-21
3649,2010-09-21
3650,2010-09-21
3651,2010-09-21
3652,2010-09-21
3653,2010-09-21
3654,2010-09-22
3655,2010-09-22
3656,2010-09-22
3657,2010-09-23
3658,2010-09-23
3659,2010-09-23
3660,2010-09-23
3661,2010-09-23
3662,2010-09-23
3663,2010-09-23
3664,2010-09-24
3665,2010-09-24
3666,2010-09-24
3667,2010-09-24
3668,2010-09-24
3669,2010-09-24
3670,2010-09-24
3671,2010-09-24
3672,2010-09-24
3673,2010-09-24
3674,2010-09-25
3675,2010-09-25
3676,2010-09-25
3677,2010-09-25
3678,2010-09-25
3679,2010-09-25
3680,2010-09-25
3681,2010-09-25
3682,2010-09-25
3683,2010-09-26
3684,2010-09-26
3685,2010-09-26
3686,2010-09-26
3687,2010-09-26
3688,2010-09-26
3689,2010-09-26
3690,2010-09-26
3691,2010-09-26
3692,2010-09-26
3693,2010-09-26
3694,2010-09-26
3695,2010-09-27
3696,2010-09-27
3697,2010-09-28
3698,2010-09-28
3699,2010-09-28
3700,2010-09-28
3701,2010-09-29
3702,2010-09-29
3703,2010-09-29
3704,2010-09-29
3705,2010-09-29
3706,2010-09-29
3707,2010-09-29
3708,2010-09-29
3709,2010-09-29
3710,2010-09-29
3711,2010-09-30
3712,2010-09-30
3713,2010-09-30
3714,2010-09-30
3715,2010-09-30
3716,2010-09-30
3717,2010-09-30
3718,2010-10-01
3719,2010-10-01
3720,2010-10-02
3721,2010-10-02
3722,2010-10-02
3723,2010-10-02
3724,2010-10-02
3725,2010-10-03
3726,2010-10-03
3727,2010-10-03
3728,2010-10-03
3729,2010-10-03
3730,2010-10-04
3731,2010-10-04
3732,2010-10-04
3733,2010-10-04
3734,2010-10-04
3735,2010-10-04
3736,2010-10-04
3737,2010-10-04
3738,2010-10-05
3739,2010-10-05
3740,2010-10-06
3741,2010-10-06
3742,2010-10-06
3743,2010-10-06
3744,2010-10-06
3745,2010-10-06
3746,2010-10-06
3747,2010-10-06
3748,2010-10-07
3749,2010-10-07
3750,2010-10-07
3751,2010-10-07
3752,2010-10-07
3753,2010-10-07
3754,2010-10-07
3755,2010-10-07
3756,2010-10-07
3757,2010-10-08
3758,2010-10-08
3759,2010-10-08
3760,2010-10-08
3761,2010-10-08
3762,2010-10-09
3763,2010-10-09
3764,2010-10-09
3765,2010-10-09
3766,2010-10-09
3767,2010-10-09
3768,2010-10-09
3769,2010-10-09
3770,2010-10-09
3771,2010-10-09
3772,2010-10-09
3773,2010-10-09
3774,2010-10-09
3775,2010-10-09
3776,2010-10-09
3777,2010-10-10
3778,2010-10-10
3779,2010-10-10
3780,2010-10-10
3781,2010-10-10
3782,2010-10-10
3783,2010-10-10
3784,2010-10-11
3785,2010-10-11
3786,2010-10-11
3787,2010-10-11
3788,2010-10-11
3789,2010-10-12
3790,2010-10-12
3791,2010-10-12
3792,2010-10-12
3793,2010-10-12
3794,2010-10-12
3795,2010-10-12
3796,2010-10-12
3797,2010-10-12
3798,2010-10-12
3799,2010-10-12
3800,2010-10-13
3801,2010-10-13
3802,2010-10-13
3803,2010-10-13
3804,2010-10-14
3805,2010-10-14
3806,2010-10-14
3807,2010-10-14
3808,2010-10-14
3809,2010-10-15
3810,2010-10-15
3811,2010-10-15
3812,2010-10-15
3813,2010-10-15
3814,2010-10-15
3815,2010-10-15
3816,2010-10-15
3817,2010-10-15
3818,2010-10-16
3819,2010-10-16
3820,2010-10-16
3821,2010-10-16
3822,2010-10-16
3823,2010-10-16
3824,2010-10-16
3825,2010-10-17
3826,2010-10-18
3827,2010-10-18
3828,2010-10-18
3829,2010-10-18
3830,2010-10-18
3831,2010-10-18
3832,2010-10-19
3833,2010-10-19
3834,2010-10-19
3835,2010-10-20
3836,2010-10-20
3837,2010-10-20
3838,2010-10-20
3839,2010-10-20
3840,2010-10-20
3841,2010-10-20
3842,2010-10-20
3843,2010-10-21
3844,2010-10-21
3845,2010-10-21
3846,2010-10-22
3847,2010-10-22
3848,2010-10-22
3849,2010-10-22
3850,2010-10-22
3851,2010-10-22
3852,2010-10-22
3853,2010-10-22
3854,2010-10-23
3855,2010-10-23
3856,2010-10-23
3857,2010-10-23
3858,2010-10-23
3859,2010-10-23
3860,2010-10-23
3861,2010-10-23
3862,2010-10-23
3863,2010-10-24
3864,2010-10-24
3865,2010-10-24
3866,2010-10-24
3867,2010-10-24
3868,2010-10-24
3869,2010-10-25
3870,2010-10-25
3871,2010-10-25
3872,2010-10-26
3873,2010-10-26
3874,2010-10-26
3875,2010-10-26
3876,2010-10-26
3877,2010-10-26
3878,2010-10-26
3879,2010-10-26
3880,2010-10-26
3881,2010-10-26
3882,2010-10-26
3883,2010-10-27
3884,2010-10-27
3885,2010-10-27
3886,2010-10-28
3887,2010-10-29
3888,2010-10-29
3889,2010-10-29
3890,2010-10-29
3891,2010-10-29
3892,2010-10-29
3893,2010-10-29
3894,2010-10-29
3895,2010-10-30
3896,2010-10-30
3897,2010-10-30
3898,2010-10-30
3899,2010-10-30
3900,2010-10-30
3901,2010-10-30
3902,2010-10-30
3903,2010-10-30
3904,2010-10-30
3905,2010-10-31
3906,2010-10-31
3907,2010-10-31
3908,2010-10-31
3909,2010-10-31
3910,2010-10-31
3911,2010-10-31
3912,2010-10-31
3913,2010-10-31
3914,2010-11-01
3915,2010-11-01
3916,2010-11-01
3917,2010-11-01
3918,2010-11-01
3919,2010-11-01
3920,2010-11-01
3921,2010-11-01
3922,2010-11-01
3923,2010-11-01
3924,2010-11-01
3925,2010-11-03
3926,2010-11-03
3927,2010-11-03
3928,2010-11-04
3929,2010-11-04
3930,2010-11-04
3931,2010-11-04
3932,2010-11-04
3933,2010-11-04
3934,2010-11-04
3935,2010-11-05
3936,2010-11-05
3937,2010-11-05
3938,2010-11-05
3939,2010-11-06
3940,2010-11-06
3941,2010-11-06
3942,2010-11-06
3943,2010-11-06
3944,2010-11-06
3945,2010-11-07
3946,2010-11-07
3947,2010-11-07
3948,2010-11-08
3949,2010-11-08
3950,2010-11-08
3951,2010-11-08
3952,2010-11-08
3953,2010-11-08
3954,2010-11-08
3955,2010-11-09
3956,2010-11-09
3957,2010-11-09
3958,2010-11-09
3959,2010-11-09
3960,2010-11-09
3961,2010-11-09
3962,2010-11-09
3963,2010-11-09
3964,2010-11-10
3965,2010-11-10
3966,2010-11-11
3967,2010-11-11
3968,2010-11-12
3969,2010-11-12
3970,2010-11-12
3971,2010-11-12
3972,2010-11-12
3973,2010-11-13
3974,2010-11-13
3975,2010-11-13
3976,2010-11-13
3977,2010-11-13
3978,2010-11-13
3979,2010-11-13
3980,2010-11-13
3981,2010-11-13
3982,2010-11-13
3983,2010-11-14
3984,2010-11-14
3985,2010-11-14
3986,2010-11-14
3987,2010-11-14
3988,2010-11-14
3989,2010-11-16
3990,2010-11-16
3991,2010-11-16
3992,2010-11-16
3993,2010-11-17
3994,2010-11-17
3995,2010-11-17
3996,2010-11-17
3997,2010-11-17
3998,2010-11-17
3999,2010-11-17
4000,2010-11-17
4001,2010-11-17
4002,2010-11-18
4003,2010-11-18
4004,2010-11-18
4005,2010-11-18
4006,2010-11-18
4007,2010-11-18
4008,2010-11-18
4009,2010-11-18
4010,2010-11-18
4011,2010-11-18
4012,2010-11-18
4013,2010-11-19
4014,2010-11-19
4015,2010-11-19
4016,2010-11-19
4017,2010-11-19
4018,2010-11-20
4019,2010-11-20
4020,2010-11-20
4021,2010-11-21
4022,2010-11-21
4023,2010-11-21
4024,2010-11-21
4025,2010-11-21
4026,2010-11-21
4027,2010-11-22
4028,2010-11-22
4029,2010-11-22
4030,2010-11-22
4031,2010-11-22
4032,2010-11-22
4033,2010-11-22
4034,2010-11-23
4035,2010-11-23
4036,2010-11-23
4037,2010-11-23
4038,2010-11-23
4039,2010-11-23
4040,2010-11-23
4041,2010-11-23
4042,2010-11-23
4043,2010-11-23
4044,2010-11-23
4045,2010-11-24
4046,2010-11-24
4047,2010-11-24
4048,2010-11-24
4049,2010-11-24
4050,2010-11-24
4051,2010-11-24
4052,2010-11-24
4053,2010-11-24
4054,2010-11-24
4055,2010-11-24
4056,2010-11-24
4057,2010-11-24
4058,2010-11-25
4059,2010-11-25
4060,2010-11-25
4061,2010-11-25
4062,2010-11-25
4063,2010-11-25
4064,2010-11-25
4065,2010-11-25
4066,2010-11-26
4067,2010-11-26
4068,2010-11-27
4069,2010-11-27
4070,2010-11-27
4071,2010-11-27
4072,2010-11-27
4073,2010-11-27
4074,2010-11-27
4075,2010-11-29
4076,2010-11-29
4077,2010-11-29
4078,2010-11-29
4079,2010-11-29
4080,2010-11-29
4081,2010-11-29
4082,2010-11-29
4083,2010-11-29
4084,2010-11-29
4085,2010-11-29
4086,2010-11-30
4087,2010-11-30
4088,2010-11-30
4089,2010-11-30
4090,2010-12-01
4091,2010-12-01
4092,2010-12-01
4093,2010-12-01
4094,2010-12-01
4095,2010-12-01
4096,2010-12-01
4097,2010-12-02
4098,2010-12-02
4099,2010-12-02
4100,2010-12-02
4101,2010-12-02
4102,2010-12-02
4103,2010-12-02
4104,2010-12-03
4105,2010-12-03
4106,2010-12-03
4107,2010-12-03
4108,2010-12-03
4109,2010-12-03
4110,2010-12-04
4111,2010-12-04
4112,2010-12-04
4113,2010-12-04
4114,2010-12-04
4115,2010-12-04
4116,2010-12-04
4117,2010-12-04
4118,2010-12-04
4119,2010-12-04
4120,2010-12-05
4121,2010-12-05
4122,2010-12-05
4123,2010-12-05
4124,2010-12-05
4125,2010-12-05
4126,2010-12-05
4127,2010-12-05
4128,2010-12-05
4129,2010-12-05
4130,2010-12-05
4131,2010-12-05
4132,2010-12-05
4133,2010-12-05
4134,2010-12-05
4135,2010-12-06
4136,2010-12-06
4137,2010-12-06
4138,2010-12-07
4139,2010-12-07
4140,2010-12-07
4141,2010-12-07
4142,2010-12-07
4143,2010-12-07
4144,2010-12-07
4145,2010-12-07
4146,2010-12-07
4147,2010-12-08
4148,2010-12-08
4149,2010-12-09
4150,2010-12-09
4151,2010-12-09
4152,2010-12-09
4153,2010-12-10
4154,2010-12-10
4155,2010-12-11
4156,2010-12-11
4157,2010-12-11
4158,2010-12-11
4159,2010-12-12
4160,2010-12-12
4161,2010-12-12
4162,2010-12-12
4163,2010-12-12
4164,2010-12-12
4165,2010-12-12
4166,2010-12-12
4167,2010-12-12
4168,2010-12-12
4169,2010-12-12
4170,2010-12-12
4171,2010-12-12
4172,2010-12-12
4173,2010-12-12
4174,2010-12-12
4175,2010-12-12
4176,2010-12-12
4177,2010-12-13
4178,2010-12-13
4179,2010-12-13
4180,2010-12-13
4181,2010-12-13
4182,2010-12-14
4183,2010-12-14
4184,2010-12-14
4185,2010-12-14
4186,2010-12-14
4187,2010-12-14
4188,2010-12-14
4189,2010-12-14
4190,2010-12-14
4191,2010-12-14
4192,2010-12-14
4193,2010-12-14
4194,2010-12-14
4195,2010-12-15
4196,2010-12-15
4197,2010-12-15
4198,2010-12-16
4199,2010-12-16
4200,2010-12-17
4201,2010-12-17
4202,2010-12-17
4203,2010-12-17
4204,2010-12-17
4205,2010-12-17
4206,2010-12-17
4207,2010-12-18
4208,2010-12-19
4209,2010-12-19
4210,2010-12-19
4211,2010-12-19
4212,2010-12-19
4213,2010-12-19
4214,2010-12-19
4215,2010-12-19
4216,2010-12-20
4217,2010-12-20
4218,2010-12-20
4219,2010-12-20
4220,2010-12-20
4221,2010-12-20
4222,2010-12-20
4223,2010-12-21
4224,2010-12-21
4225,2010-12-21
4226,2010-12-21
4227,2010-12-21
4228,2010-12-21
4229,2010-12-21
4230,2010-12-21
4231,2010-12-22
4232,2010-12-22
4233,2010-12-22
4234,2010-12-22
4235,2010-12-22
4236,2010-12-22
4237,2010-12-23
4238,2010-12-24
4239,2010-12-24
4240,2010-12-24
4241,2010-12-24
4242,2010-12-24
4243,2010-12-24
4244,2010-12-24
4245,2010-12-24
4246,2010-12-25
4247,2010-12-25
4248,2010-12-25
4249,2010-12-25
4250,2010-12-25
4251,2010-12-25
4252,2010-12-26
4253,2010-12-26
4254,2010-12-26
4255,2010-12-26
4256,2010-12-26
4257,2010-12-26
4258,2010-12-26
4259,2010-12-26
4260,2010-12-26
4261,2010-12-26
4262,2010-12-26
4263,2010-12-26
4264,2010-12-26
4265,2010-12-26
4266,2010-12-27
4267,2010-12-27
4268,2010-12-28
4269,2010-12-28
4270,2010-12-28
4271,2010-12-28
4272,2010-12-28
4273,2010-12-28
4274,2010-12-28
4275,2010-12-28
4276,2010-12-29
4277,2010-12-29
4278,2010-12-29
4279,2010-12-29
4280,2010-12-29
4281,2010-12-29
4282,2010-12-29
4283,2010-12-29
4284,2010-12-30
4285,2010-12-30
4286,2010-12-30
4287,2010-12-30
4288,2010-12-30
4289,2010-12-30
4290,2010-12-30
4291,2010-12-30
4292,2010-12-31
4293,2010-12-31
