Order Date,Customer ID,City,Product ID,SalesQtyTotal,SalesAmtTotal,DisAmtTotal,ProfAmtTotal
2016-05-05,DM-13015,Encinitas,FUR-TA-10003748,3,298.776,0.2,7.469399999999993
2016-05-05,DM-13015,Encinitas,OFF-BI-10003784,5,6.720000000000001,0.2,2.351999999999999
2016-05-05,LW-16990,Henderson,FUR-TA-10003392,6,1685.88,0.0,320.3172
2016-05-05,LW-16990,Henderson,OFF-BI-10001890,2,5.728000000000001,0.2,2.0047999999999995
2016-05-05,ND-18370,Louisville,OFF-PA-10003641,3,79.14,0.0,36.404399999999995
2016-05-05,PJ-18835,Murfreesboro,OFF-PA-10003971,3,14.352000000000002,0.2,5.2026
2016-05-05,RB-19465,Tallahassee,OFF-PA-10001001,4,93.248,0.2,31.4712
2016-05-05,RB-19465,Tallahassee,TEC-PH-10001198,3,177.48000000000002,0.2,19.966499999999982
2016-05-05,ZD-21925,Chattanooga,FUR-FU-10004270,5,16.72,0.2,3.3439999999999994
2016-05-06,AF-10870,Chicago,OFF-BI-10000773,2,3.2079999999999993,0.8,-5.293200000000002
2016-05-06,AF-10870,Chicago,TEC-AC-10004510,2,26.176000000000002,0.2,-3.272000000000002
2016-05-06,BE-11455,Lorain,FUR-FU-10004848,7,54.711999999999996,0.2,11.626299999999999
2016-05-06,BE-11455,Lorain,OFF-FA-10004248,2,7.216,0.2,1.7138000000000002
2016-05-06,BE-11455,Lorain,OFF-PA-10002581,2,49.568000000000005,0.2,15.489999999999997
2016-05-06,BE-11455,Springfield,OFF-AP-10001205,1,54.48,0.0,15.254400000000004
2016-05-06,GM-14500,Bakersfield,FUR-FU-10001617,4,41.6,0.0,14.143999999999998
2016-05-07,CJ-12010,New York City,FUR-CH-10002084,4,442.764,0.1,59.0352
2016-05-07,CJ-12010,New York City,FUR-FU-10001940,8,63.68,0.0,28.019200000000005
2016-05-07,CJ-12010,New York City,OFF-BI-10000309,7,85.23200000000001,0.2,30.896599999999996
2016-05-07,CJ-12010,New York City,OFF-LA-10003923,3,44.400000000000006,0.0,22.200000000000003
2016-05-07,CJ-12010,New York City,TEC-AC-10001767,5,199.95000000000002,0.0,21.994499999999988
2016-05-07,CJ-12010,New York City,TEC-MA-10000488,5,3999.95,0.0,1159.9854999999998
2016-05-08,CL-12565,Cleveland,OFF-PA-10002986,2,10.688,0.2,3.7407999999999997
2016-05-08,CL-12565,Cleveland,OFF-PA-10004451,2,10.368000000000002,0.2,3.6288
2016-05-08,CL-12565,Cleveland,OFF-ST-10000649,2,25.12,0.2,1.5700000000000012
2016-05-08,CL-12565,Cleveland,OFF-ST-10002011,3,1006.056,0.2,88.02990000000005
2016-05-08,CL-12565,Cleveland,TEC-AC-10001465,2,58.112,0.2,7.263999999999994
2016-05-08,GB-14530,Dover,FUR-FU-10001488,2,211.96,0.0,42.391999999999996
2016-05-08,TB-21625,Los Angeles,OFF-PA-10002751,3,17.94,0.0,8.073
2016-05-09,CV-12805,Austin,OFF-AP-10000390,4,48.783999999999985,0.8,-131.7168
2016-05-09,CV-12805,Austin,OFF-BI-10002353,6,18.527999999999995,0.8,-27.791999999999994
2016-05-09,CV-12805,Austin,OFF-BI-10002852,4,13.183999999999997,0.8,-20.435200000000002
2016-05-09,CV-12805,Austin,OFF-PA-10004327,2,76.64,0.2,26.823999999999995
2016-05-09,CV-12805,Austin,OFF-ST-10001490,6,856.6560000000001,0.2,107.08199999999985
2016-05-09,JW-16075,Philadelphia,OFF-AR-10001955,5,79.36,0.2,9.919999999999991
2016-05-09,JW-16075,Philadelphia,OFF-EN-10003134,1,9.344,0.2,3.504
2016-05-09,MB-18085,Houston,TEC-PH-10001552,2,19.136000000000003,0.2,1.9136000000000006
2016-05-09,PS-18970,New York City,OFF-AR-10000462,5,8.0,0.0,3.440000000000001
2016-05-09,RS-19420,Los Angeles,OFF-PA-10001260,4,32.04,0.0,14.418
2016-05-09,SS-20590,Seattle,TEC-AC-10000991,2,93.98,0.0,13.157200000000003
2016-05-09,TH-21100,Salem,OFF-AR-10003514,7,27.86,0.0,9.193799999999998
2016-05-10,CS-12400,Philadelphia,TEC-PH-10001795,2,743.9879999999999,0.4,-123.9980000000001
2016-05-10,GM-14500,Chicago,OFF-EN-10001535,2,7.072,0.2,2.3868
2016-05-10,RD-19720,Seattle,OFF-PA-10003971,2,11.96,0.0,5.8604
2016-05-11,TT-21070,Los Angeles,OFF-PA-10002751,1,5.98,0.0,2.691
2016-05-12,FM-14215,Philadelphia,OFF-ST-10004804,2,82.368,0.2,-19.562399999999997
2016-05-12,HM-14860,New York City,FUR-FU-10000320,3,10.02,0.0,4.408800000000001
2016-05-12,HM-14860,New York City,TEC-PH-10001835,4,631.96,0.0,303.3408
2016-05-12,JM-15580,Seattle,OFF-EN-10001141,5,54.900000000000006,0.0,26.901000000000003
2016-05-12,VG-21805,Virginia Beach,OFF-AR-10001662,4,10.96,0.0,2.959200000000001
2016-05-12,VM-21835,Mission Viejo,OFF-AP-10002222,1,8.67,0.0,2.3409000000000004
2016-05-12,VM-21835,Mission Viejo,TEC-AC-10004518,6,120.0,0.0,46.800000000000004
2016-05-14,LH-17155,Cincinnati,FUR-FU-10002937,1,79.38400000000001,0.2,29.769
2016-05-14,MK-17905,Jacksonville,FUR-FU-10002396,3,30.192,0.2,8.302800000000003
2016-05-14,MK-17905,Jacksonville,OFF-AR-10002467,2,4.768,0.2,0.41720000000000046
2016-05-14,MK-17905,Jacksonville,OFF-BI-10001718,3,57.58200000000001,0.7,-44.14619999999998
2016-05-14,MK-17905,Jacksonville,OFF-BI-10002309,8,13.392000000000003,0.7,-9.820799999999998
2016-05-14,MK-17905,Jacksonville,OFF-BI-10004002,2,10.380000000000003,0.7,-7.611999999999998
2016-05-14,MK-17905,Jacksonville,OFF-PA-10004983,6,31.104000000000006,0.2,10.8864
2016-05-14,MK-17905,Jacksonville,TEC-PH-10003988,5,43.6,0.2,4.360000000000001
2016-05-14,TH-21235,Yuma,TEC-AC-10003832,7,185.52800000000002,0.2,48.7011
2016-05-15,DP-13000,Fort Lauderdale,OFF-BI-10000301,4,7.764000000000001,0.7,-5.176
2016-05-15,MN-17935,Springfield,OFF-PA-10000697,4,15.232,0.2,5.521599999999999
2016-05-15,SN-20710,Jackson,OFF-AR-10003856,3,8.34,0.0,2.1683999999999997
2016-05-15,SN-20710,Jackson,OFF-AR-10004602,4,91.96,0.0,25.748800000000003
2016-05-15,SN-20710,Jackson,OFF-BI-10001718,8,511.84,0.0,240.5648
2016-05-15,TT-21220,New York City,OFF-BI-10002393,3,13.776000000000002,0.2,4.4772
2016-05-16,DO-13435,Los Angeles,OFF-PA-10004971,3,17.34,0.0,8.4966
2016-05-16,JR-15670,Middletown,OFF-ST-10002574,4,552.56,0.0,0.0
2016-05-16,SC-20095,Los Angeles,FUR-FU-10002116,4,282.84,0.0,19.79879999999997
2016-05-16,SC-20095,Los Angeles,OFF-LA-10002195,9,27.72,0.0,13.3056
2016-05-17,AG-10900,Waterbury,FUR-FU-10003975,4,173.24,0.0,17.323999999999984
2016-05-17,AG-10900,Waterbury,OFF-LA-10002475,2,14.62,0.0,6.8713999999999995
2016-05-17,AG-10900,Waterbury,OFF-SU-10000381,7,65.17,0.0,18.899299999999997
2016-05-17,LW-17215,Chicago,FUR-FU-10004973,3,22.608,0.6,-10.173599999999997
2016-05-17,LW-17215,Chicago,OFF-BI-10000279,1,2.8899999999999992,0.8,-4.768500000000001
2016-05-17,LW-17215,Chicago,OFF-FA-10000936,3,7.896000000000001,0.2,2.4674999999999994
2016-05-17,LW-17215,Chicago,OFF-PA-10000791,8,30.528,0.2,9.539999999999997
2016-05-17,RP-19855,Apopka,OFF-BI-10000069,6,27.018000000000008,0.7,-21.61440000000001
2016-05-17,RP-19855,Apopka,OFF-BI-10001757,2,2.9520000000000004,0.7,-2.1648000000000005
2016-05-18,EB-13930,San Francisco,OFF-PA-10004040,3,17.94,0.0,8.790600000000001
2016-05-18,EB-13930,San Francisco,OFF-ST-10000604,3,104.28,0.0,26.069999999999993
2016-05-19,AH-10690,Los Angeles,OFF-AP-10001366,8,87.84,0.0,23.716800000000006
2016-05-19,BN-11515,New York City,FUR-FU-10000010,8,39.76,0.0,12.325599999999998
2016-05-19,BN-11515,New York City,FUR-FU-10002088,4,35.92,0.0,15.086400000000001
2016-05-19,BN-11515,New York City,OFF-AP-10001563,5,242.89999999999998,0.0,70.44099999999997
2016-05-19,BN-11515,New York City,OFF-BI-10002824,4,47.744,0.2,14.919999999999995
2016-05-19,BN-11515,New York City,OFF-ST-10004123,5,454.90000000000003,0.0,0.0
2016-05-19,BT-11395,San Francisco,OFF-BI-10004817,1,9.584000000000001,0.2,3.3543999999999996
2016-05-19,LE-16810,Arlington,FUR-CH-10003746,2,641.96,0.0,179.74880000000002
2016-05-19,RP-19855,Lafayette,OFF-AR-10003056,5,21.400000000000002,0.0,6.205999999999998
2016-05-20,DB-13210,Port Saint Lucie,OFF-BI-10004140,2,2.6940000000000004,0.7,-2.245
2016-05-20,EH-14125,Colorado Springs,OFF-BI-10003638,7,40.63500000000001,0.7,-32.507999999999996
2016-05-20,JK-15730,Asheville,TEC-PH-10001530,5,1363.96,0.2,85.2475
2016-05-20,RB-19465,Vallejo,FUR-FU-10000576,5,1049.2,0.0,272.79200000000003
2016-05-20,RB-19465,Vallejo,OFF-BI-10004728,4,15.424000000000001,0.2,5.0128
2016-05-21,AS-10285,Dallas,OFF-BI-10000343,2,1.9639999999999995,0.8,-3.2406000000000006
2016-05-21,AS-10285,Dallas,OFF-PA-10003591,9,82.656,0.2,30.996000000000002
2016-05-21,CP-12340,Warwick,OFF-PA-10000565,2,111.96,0.0,54.8604
2016-05-21,LC-16930,Sparks,TEC-MA-10000112,10,2396.4,0.2,179.73000000000013
2016-05-21,LH-17155,Los Angeles,TEC-AC-10003832,2,66.26,0.0,27.166600000000003
2016-05-21,LH-17155,Los Angeles,TEC-PH-10003555,3,55.176,0.2,-12.414599999999997
2016-05-21,SH-19975,Chicago,OFF-BI-10003429,3,3.797999999999999,0.8,-5.886900000000001
2016-05-22,AF-10870,Passaic,FUR-TA-10003748,2,174.28599999999997,0.3,-19.91839999999999
2016-05-22,AF-10870,Passaic,OFF-AP-10003217,4,662.84,0.0,172.33840000000004
2016-05-22,AF-10870,Passaic,OFF-EN-10002973,6,26.880000000000003,0.0,12.902400000000002
2016-05-22,AF-10870,Passaic,TEC-AC-10002399,5,95.1,0.0,30.431999999999995
2016-05-22,AF-10870,Passaic,TEC-PH-10001336,2,257.98,0.0,74.8142
2016-05-22,AF-10870,Passaic,TEC-PH-10004614,5,345.0,0.0,86.25
2016-05-22,JE-15610,Los Angeles,TEC-PH-10001918,2,222.38400000000001,0.2,22.238400000000013
2016-05-22,JF-15490,Athens,OFF-LA-10004345,3,14.73,0.0,7.2177
2016-05-23,AP-10720,Florence,OFF-PA-10001526,1,4.98,0.0,2.4402000000000004
2016-05-23,CC-12370,Philadelphia,OFF-BI-10004308,1,6.294000000000001,0.7,-4.196
2016-05-23,CC-12370,Philadelphia,OFF-PA-10000029,2,10.368000000000002,0.2,3.6288
2016-05-23,CC-12370,Philadelphia,TEC-CO-10004722,4,8399.975999999999,0.4,1119.996799999999
2016-05-23,CC-12370,Philadelphia,TEC-PH-10004080,3,122.38199999999999,0.4,-24.476399999999998
2016-05-23,KL-16645,Chicago,TEC-PH-10004165,9,1979.928,0.2,148.49459999999993
2016-05-23,LD-17005,San Francisco,FUR-FU-10003691,3,37.05,0.0,16.302
2016-05-24,DP-13390,Philadelphia,OFF-AR-10001860,3,16.656000000000002,0.2,3.3312
2016-05-24,EH-14125,Newport News,OFF-PA-10004327,4,191.6,0.0,91.96799999999999
2016-05-24,EH-14125,Newport News,OFF-SU-10000898,5,69.5,0.0,20.154999999999994
2016-05-25,JB-16045,Columbus,FUR-FU-10000755,4,24.96,0.0,6.240000000000002
2016-05-25,JB-16045,Columbus,OFF-PA-10002893,2,19.36,0.0,9.2928
2016-05-25,JB-16045,Columbus,OFF-ST-10000689,9,1267.6499999999999,0.0,152.118
2016-05-26,CM-12235,Milwaukee,FUR-FU-10002088,3,26.94,0.0,11.314800000000002
2016-05-26,CP-12085,Delray Beach,OFF-ST-10000532,6,184.704,0.2,13.852799999999995
2016-05-26,CP-12085,Delray Beach,TEC-AC-10001267,2,47.92,0.2,11.98
2016-05-26,MS-17710,Fort Worth,FUR-CH-10001973,5,388.42999999999995,0.3,-88.78399999999998
2016-05-26,MS-17710,Fort Worth,OFF-PA-10004040,3,14.352000000000002,0.2,5.2026
2016-05-26,MS-17710,Fort Worth,OFF-PA-10004621,2,10.368000000000002,0.2,3.6288
2016-05-26,MS-17710,Fort Worth,TEC-AC-10000580,1,63.992,0.2,-7.199099999999996
2016-05-26,SV-20785,Santa Ana,FUR-CH-10004860,6,484.70400000000006,0.2,-84.82320000000007
2016-05-26,SV-20785,Santa Ana,OFF-FA-10003467,3,5.9399999999999995,0.0,0.0
2016-05-26,SV-20785,Santa Ana,OFF-PA-10001293,7,45.36,0.0,21.772800000000004
2016-05-26,SV-20785,Santa Ana,TEC-MA-10002428,3,371.97600000000006,0.2,116.24249999999996
2016-05-26,SV-20785,Santa Ana,TEC-PH-10003885,4,211.168,0.2,23.756399999999985
2016-05-26,TB-21280,Washington,FUR-FU-10000629,3,41.37,0.0,17.3754
2016-05-26,TB-21280,Washington,OFF-BI-10004728,2,9.64,0.0,4.4344
2016-05-26,TB-21280,Washington,OFF-PA-10002689,3,19.44,0.0,9.3312
2016-05-26,TB-21280,Washington,OFF-PA-10004675,2,12.7,0.0,5.842
2016-05-26,TH-21235,Philadelphia,OFF-AP-10002082,2,34.848000000000006,0.2,6.533999999999997
2016-05-26,TH-21235,Philadelphia,OFF-AR-10001919,1,1.504,0.2,0.1691999999999999
2016-05-27,BS-11665,Chicago,FUR-FU-10002191,2,5.5840000000000005,0.6,-1.6751999999999994
2016-05-27,BS-11665,Chicago,FUR-FU-10003247,3,25.176000000000002,0.6,-33.3582
2016-05-27,BS-11665,Chicago,OFF-ST-10001496,9,1297.3680000000002,0.2,97.30259999999998
2016-05-27,LA-16780,Detroit,FUR-CH-10002024,5,3504.9,0.0,700.9800000000001
2016-05-27,LA-16780,Detroit,OFF-PA-10000994,3,314.54999999999995,0.0,150.98399999999998
2016-05-27,LA-16780,Detroit,OFF-PA-10001790,3,144.12,0.0,69.17759999999998
2016-05-27,LS-17245,Los Angeles,OFF-PA-10000575,2,13.38,0.0,6.1548
2016-05-28,CL-12565,Los Angeles,OFF-AP-10000891,2,262.24,0.0,78.672
2016-05-28,CL-12565,Los Angeles,OFF-BI-10002215,4,22.72,0.2,7.383999999999999
2016-05-28,CL-12565,Los Angeles,OFF-PA-10003790,8,182.72,0.0,84.0512
2016-05-28,CL-12565,Los Angeles,TEC-AC-10002217,7,131.6,0.0,7.896000000000001
2016-05-28,CL-12565,Los Angeles,TEC-MA-10001972,2,558.4,0.2,41.880000000000024
2016-05-28,EH-13765,New York City,OFF-SU-10001218,5,54.900000000000006,0.0,15.372000000000003
2016-05-28,KC-16675,Tallahassee,FUR-CH-10003833,8,390.272,0.2,-24.39200000000001
2016-05-28,KC-16675,Tallahassee,OFF-PA-10001667,13,62.19200000000001,0.2,19.434999999999995
2016-05-28,TN-21040,Park Ridge,TEC-PH-10001817,1,286.40000000000003,0.2,25.060000000000016
2016-05-28,VD-21670,Jackson,OFF-AR-10003373,6,185.88,0.0,50.187599999999996
2016-05-29,RB-19360,Nashville,FUR-FU-10001085,3,44.76,0.2,14.546999999999995
2016-05-29,RB-19360,Nashville,OFF-AR-10003732,2,4.4479999999999995,0.2,0.3335999999999999
2016-05-29,RB-19360,Nashville,OFF-BI-10002414,3,11.277000000000001,0.7,-8.645699999999998
2016-05-29,RL-19615,Montgomery,OFF-BI-10002557,5,22.75,0.0,11.375
2016-05-29,RL-19615,Montgomery,TEC-PH-10000984,5,979.95,0.0,274.3860000000001
2016-05-30,AH-10690,Springfield,FUR-TA-10002645,10,2275.5,0.0,386.8349999999998
2016-05-30,AH-10690,Springfield,OFF-LA-10001297,6,62.099999999999994,0.0,29.808
2016-05-30,AH-10690,Springfield,TEC-AC-10003033,6,1979.6999999999998,0.0,653.3009999999998
2016-05-30,AT-10735,Houston,TEC-AC-10000109,5,223.96,0.2,11.198000000000015
2016-05-30,AT-10735,Houston,TEC-PH-10002293,5,79.96,0.2,7.996000000000006
2016-05-30,BG-11695,Cincinnati,TEC-CO-10001046,2,839.9879999999999,0.4,69.99899999999991
2016-05-30,EB-13750,Arlington,OFF-EN-10002600,9,26.55,0.0,12.744
2016-05-30,EB-13750,Arlington,TEC-AC-10000109,2,111.98,0.0,26.875200000000007
2016-05-30,EM-14140,Superior,FUR-FU-10001037,5,47.400000000000006,0.0,21.33
2016-05-30,EM-14140,Superior,OFF-AP-10002684,3,364.74,0.0,109.42199999999997
2016-05-30,EM-14140,Superior,OFF-AR-10000940,5,14.7,0.0,3.9690000000000003
2016-05-30,EM-14140,Superior,OFF-AR-10003732,2,5.56,0.0,1.4455999999999998
2016-05-30,EM-14140,Superior,OFF-PA-10000994,6,629.0999999999999,0.0,301.96799999999996
2016-05-30,EM-14140,Superior,OFF-PA-10004888,7,45.36,0.0,21.772800000000004
2016-05-30,EM-14140,Superior,OFF-ST-10000876,4,49.76,0.0,13.9328
2016-05-30,EM-14140,Superior,TEC-PH-10000441,1,125.99,0.0,35.27720000000001
2016-05-30,JG-15310,Los Angeles,FUR-FU-10003247,8,167.84,0.0,11.748799999999989
2016-05-30,JM-16195,Hamilton,OFF-AP-10003842,5,123.92000000000002,0.2,9.293999999999997
2016-05-30,MY-17380,Parker,FUR-CH-10001215,2,801.5680000000001,0.2,50.097999999999985
2016-05-30,MY-17380,Parker,OFF-BI-10000831,3,2.3760000000000003,0.7,-1.9007999999999998
2016-05-30,MY-17380,Parker,OFF-BI-10001658,2,14.952000000000004,0.7,-11.961599999999997
2016-05-30,MY-17380,Parker,OFF-BI-10001670,2,22.620000000000005,0.7,-15.079999999999998
2016-05-30,MY-17380,Parker,OFF-PA-10000357,1,32.792,0.2,11.8871
2016-05-30,NL-18310,Los Angeles,OFF-PA-10004782,6,38.88,0.0,18.6624
2016-05-30,RW-19690,Wilmington,OFF-BI-10000848,2,3.2820000000000005,0.7,-2.6256000000000004
2016-05-31,BP-11290,Decatur,FUR-CH-10000422,3,191.07899999999998,0.3,-38.21579999999997
2016-05-31,BP-11290,Decatur,FUR-FU-10001379,3,32.064,0.6,-12.825599999999994
2016-05-31,BP-11290,Decatur,OFF-PA-10001846,4,18.496000000000002,0.2,6.7048000000000005
2016-05-31,BP-11290,Decatur,OFF-PA-10004621,2,10.368000000000002,0.2,3.6288
2016-05-31,NM-18520,New York City,OFF-BI-10002609,3,7.151999999999999,0.2,2.3243999999999994
2016-05-31,NM-18520,New York City,TEC-PH-10003215,6,179.7,0.0,88.053
2016-06-02,EH-13765,Seattle,OFF-BI-10000138,3,11.232,0.2,3.9312000000000005
2016-06-02,EH-13765,Seattle,OFF-BI-10001078,12,51.648,0.2,18.7224
2016-06-02,EH-13765,Seattle,OFF-PA-10000246,3,30.18,0.0,13.8828
2016-06-02,KC-16255,Philadelphia,OFF-ST-10000736,1,64.784,0.2,-12.956800000000005
2016-06-03,CP-12340,Los Angeles,FUR-TA-10001676,2,71.08800000000001,0.2,-1.777200000000004
2016-06-04,EN-13780,New York City,FUR-BO-10000362,1,136.784,0.2,5.129400000000004
2016-06-04,EN-13780,New York City,FUR-FU-10003878,4,61.12,0.0,20.7808
2016-06-04,EN-13780,New York City,OFF-PA-10000349,3,14.940000000000001,0.0,7.021800000000001
2016-06-04,EN-13780,New York City,TEC-MA-10003356,3,1349.85,0.0,364.45949999999993
2016-06-04,KD-16270,Springfield,OFF-PA-10000482,2,75.88,0.0,35.663599999999995
2016-06-04,KL-16645,Chicago,FUR-FU-10000576,5,419.68000000000006,0.6,-356.72799999999995
2016-06-04,KL-16645,Chicago,FUR-FU-10002505,3,4.0440000000000005,0.6,-2.8307999999999995
2016-06-04,KL-16645,Chicago,FUR-FU-10004351,3,11.688,0.6,-4.6751999999999985
2016-06-04,KL-16645,Chicago,FUR-TA-10002607,5,177.225,0.5,-120.51299999999998
2016-06-04,KL-16645,Chicago,OFF-AR-10004685,2,7.408,0.2,1.2037999999999995
2016-06-04,KL-16645,Chicago,OFF-PA-10003349,5,25.920000000000005,0.2,9.396
2016-06-04,KL-16645,Chicago,TEC-PH-10000011,2,31.983999999999998,0.2,11.194399999999998
2016-06-05,CK-12205,Santa Clara,OFF-AP-10004859,4,58.24,0.0,15.724800000000002
2016-06-05,CK-12205,Santa Clara,OFF-BI-10000829,6,21.552000000000003,0.2,7.004399999999998
2016-06-05,JL-15235,Newark,OFF-AR-10000122,2,11.16,0.0,2.789999999999999
2016-06-05,JL-15235,Newark,OFF-LA-10000407,3,14.940000000000001,0.0,6.8724
2016-06-05,JL-15235,Newark,OFF-ST-10001496,2,360.38,0.0,93.6988
2016-06-05,JS-15940,Philadelphia,OFF-LA-10000973,3,7.5600000000000005,0.2,2.6459999999999995
2016-06-05,JS-15940,Philadelphia,OFF-ST-10003479,4,124.608,0.2,-23.36400000000002
2016-06-05,KB-16600,Seattle,OFF-SU-10002537,6,61.38,0.0,15.958800000000004
2016-06-06,CK-12595,Little Rock,OFF-BI-10000591,3,11.67,0.0,5.6015999999999995
2016-06-06,CK-12595,Little Rock,OFF-BI-10001721,3,64.14,0.0,30.7872
2016-06-06,CK-12595,Little Rock,OFF-PA-10000157,3,59.94,0.0,28.171799999999998
2016-06-06,CK-12595,Little Rock,OFF-PA-10001534,2,12.96,0.0,6.2208000000000006
2016-06-06,CK-12595,Little Rock,TEC-AC-10001109,6,179.94,0.0,75.57480000000001
2016-06-06,CK-12595,Little Rock,TEC-AC-10003038,3,26.849999999999998,0.0,5.101499999999997
2016-06-06,CK-12595,Little Rock,TEC-AC-10003174,3,323.37,0.0,129.348
2016-06-06,DB-13060,Lowell,OFF-ST-10003306,5,714.3000000000001,0.0,207.14699999999993
2016-06-06,LP-17095,Fairfield,FUR-FU-10004306,3,466.32000000000005,0.2,34.97399999999999
2016-06-06,LP-17095,Fairfield,FUR-FU-10004845,2,82.64,0.2,0.0
2016-06-06,ME-17320,Santa Barbara,TEC-AC-10002134,2,26.96,0.0,3.7744
2016-06-06,ME-17320,Santa Barbara,TEC-PH-10001459,9,3023.9280000000003,0.2,226.79460000000006
2016-06-06,ME-17320,Santa Barbara,TEC-PH-10001760,3,477.6,0.2,161.19000000000003
2016-06-06,RB-19795,Los Angeles,OFF-LA-10000452,7,22.05,0.0,10.584
2016-06-06,RB-19795,Los Angeles,OFF-PA-10000210,5,99.9,0.0,46.952999999999996
2016-06-06,RC-19825,Chicago,TEC-PH-10001433,4,328.224,0.2,28.7196
2016-06-06,SC-20230,Lowell,OFF-PA-10003656,4,105.52,0.0,48.539199999999994
2016-06-07,FM-14290,Bakersfield,OFF-BI-10003305,1,4.784000000000001,0.2,1.5547999999999997
2016-06-07,FM-14290,Bakersfield,OFF-PA-10004000,1,4.73,0.0,2.3177000000000003
2016-06-07,RD-19810,New York City,OFF-PA-10003441,5,32.400000000000006,0.0,15.552000000000001
2016-06-07,RS-19870,Philadelphia,OFF-FA-10002988,6,9.648,0.2,3.4974
2016-06-09,BF-11215,Minneapolis,FUR-TA-10001771,3,692.9399999999999,0.0,173.235
2016-06-09,DB-13210,San Francisco,FUR-CH-10002774,3,122.352,0.2,13.764599999999994
2016-06-09,GM-14680,Los Angeles,TEC-PH-10001198,3,177.48000000000002,0.2,19.966499999999982
2016-06-09,TC-21295,Tallahassee,TEC-MA-10002178,2,695.7,0.5,-27.827999999999975
2016-06-10,JB-16000,Philadelphia,OFF-LA-10003720,8,23.616,0.2,7.9704
2016-06-10,OT-18730,Los Angeles,FUR-TA-10004256,4,1335.68,0.2,-217.04800000000017
2016-06-10,OT-18730,Los Angeles,OFF-LA-10001297,2,20.7,0.0,9.936
2016-06-10,OT-18730,Los Angeles,OFF-PA-10003441,5,32.400000000000006,0.0,15.552000000000001
2016-06-11,ES-14020,New York City,TEC-AC-10002402,3,239.96999999999997,0.0,71.99099999999999
2016-06-11,MZ-17515,Arlington,FUR-FU-10004415,7,12.544000000000002,0.6,-9.094400000000004
2016-06-11,MZ-17515,Arlington,OFF-BI-10001617,4,8.271999999999998,0.8,-13.648800000000001
2016-06-11,MZ-17515,Arlington,OFF-BI-10003784,4,1.3439999999999996,0.8,-2.1504000000000008
2016-06-11,SE-20110,Seattle,OFF-BI-10004728,14,53.984,0.2,17.544800000000002
2016-06-11,SE-20110,Seattle,OFF-LA-10004093,2,14.62,0.0,6.8713999999999995
2016-06-11,SE-20110,Seattle,TEC-AC-10003095,3,389.97,0.0,132.58980000000003
2016-06-11,SV-20365,Los Angeles,FUR-TA-10003473,3,902.712,0.2,33.85170000000005
2016-06-12,AW-10930,Houston,FUR-CH-10000229,2,379.372,0.3,-119.23120000000003
2016-06-12,AW-10930,Houston,FUR-FU-10001424,2,6.984000000000001,0.6,-4.539600000000002
2016-06-12,AW-10930,Houston,OFF-AP-10001242,4,64.38399999999999,0.8,-160.96
2016-06-12,AW-10930,Houston,OFF-AR-10003469,8,11.264000000000001,0.2,3.9423999999999997
2016-06-12,AW-10930,Houston,OFF-BI-10001525,2,1.5239999999999996,0.8,-2.6670000000000007
2016-06-12,AW-10930,Houston,OFF-PA-10000232,3,15.552000000000003,0.2,5.6376
2016-06-12,AW-10930,Houston,OFF-ST-10002562,9,67.53600000000002,0.2,6.753599999999999
2016-06-12,CB-12415,Long Beach,OFF-AP-10004036,3,52.56,0.0,18.396
2016-06-12,CB-12415,Long Beach,OFF-PA-10000241,3,92.94,0.0,41.82299999999999
2016-06-12,CR-12730,Chicago,OFF-PA-10002160,5,23.120000000000005,0.2,8.381
2016-06-12,DV-13045,Los Angeles,OFF-LA-10000240,2,14.62,0.0,6.8713999999999995
2016-06-12,EA-14035,Pasadena,OFF-PA-10000241,6,185.88,0.0,83.64599999999999
2016-06-12,EA-14035,Pasadena,OFF-PA-10004782,2,12.96,0.0,6.2208000000000006
2016-06-12,PO-19180,Chicago,OFF-PA-10001970,7,313.488,0.2,113.63939999999998
2016-06-12,PO-19180,Chicago,TEC-MA-10002937,3,1007.979,0.3,43.199100000000044
2016-06-12,SC-20725,Wilmington,FUR-FU-10002157,3,47.04,0.0,18.345599999999997
2016-06-12,SC-20725,Wilmington,OFF-BI-10003910,4,30.84,0.0,13.878
2016-06-12,SC-20725,Wilmington,OFF-EN-10002500,9,115.02,0.0,51.75899999999999
2016-06-12,SC-20725,Wilmington,OFF-ST-10000777,6,226.56,0.0,63.436800000000005
2016-06-12,SC-20725,Wilmington,TEC-PH-10003875,7,68.04,0.0,19.731599999999997
2016-06-12,SC-20770,Decatur,OFF-AP-10002118,1,208.16,0.0,56.20320000000001
2016-06-12,SC-20770,Decatur,OFF-BI-10002309,3,16.740000000000002,0.0,8.0352
2016-06-13,GT-14710,New York City,OFF-BI-10001989,2,33.568000000000005,0.2,11.748799999999997
2016-06-13,SC-20050,Jackson,TEC-PH-10003484,3,377.96999999999997,0.0,94.4925
2016-06-13,SS-20590,Wichita,OFF-LA-10003148,3,18.9,0.0,8.693999999999999
2016-06-14,AR-10825,Seattle,FUR-TA-10004619,7,1115.17,0.0,334.55099999999993
2016-06-14,EB-13705,Anaheim,FUR-TA-10001771,7,1293.4879999999998,0.2,80.84300000000007
2016-06-14,JS-15685,Philadelphia,FUR-TA-10003392,2,337.176,0.4,-118.01160000000002
2016-06-14,MH-17290,Los Angeles,FUR-BO-10004218,5,599.165,0.15,35.245000000000005
